COD_CLI,CGC_CPF,RAZ_SOCIAL,NOM_FANTASIA,COD_CIDADE,COD_ESTADO,BLOQUEADO,DAT_CADASTRO,COD_GRPCLI
10897,96329806000105,DROGA PLANALTO EIRELI 0897,DROGA PLANALTO,4,MG,0,2018-06-26 21:36:40,50
10898,85710378000131,DROGA MODELO COMERCIO LTDA 0898,DROGA MODELO,14,MG,0,2019-12-05 07:15:17,10
10899,58770100000187,DROGARIA BOM PRECO EIRELI 0899,DROGARIA BOM,16,MG,0,2026-06-23 05:59:42,30
10900,23293801000198,FARMACIA MODELO LTDA 0900,FARMACIA MODELO,13,MG,0,2019-01-04 13:25:10,20
10901,69634573000173,DROGA ESPERANCA LTDA 0901,DROGA ESPERANCA,13,MG,0,2018-09-10 07:02:05,30
10902,91115472000145,FARMA SANTA CLARA EIRELI 0902,FARMA SANTA,12,GO,0,2023-01-10 08:31:16,30
10903,26630093000121,DROGA NOVA ERA EIRELI 0903,DROGA NOVA,1,GO,0,2020-02-04 01:00:37,40
10904,69673077000129,FARMA VIDA ME 0904,FARMA VIDA,5,GO,0,2023-11-06 19:19:37,30
10905,16861453000142,DROGA ESTRELA EIRELI 0905,DROGA ESTRELA,5,MG,0,2017-03-23 06:33:02,50
10906,79548168000196,COMERCIAL REAL LTDA 0906,COMERCIAL REAL,5,GO,0,2015-09-13 01:14:16,10
10907,02887783000100,FARMA UNIAO COMERCIO LTDA 0907,FARMA UNIAO,7,MG,0,2016-01-09 18:42:26,30
10908,30426793000176,REDE IDEAL LTDA 0908,REDE IDEAL,16,MG,0,2025-04-22 00:32:19,30
10909,52076607000159,FARMACIA POPULAR EIRELI 0909,FARMACIA POPULAR,9,GO,0,2018-02-28 08:48:58,40
10910,96678102000130,REDE MODELO ME 0910,REDE MODELO,12,GO,0,2024-04-12 02:51:11,50
10911,98312676000115,REDE SAO PEDRO ME 0911,REDE SAO,9,GO,0,2020-11-22 14:57:42,40
10912,92994544000134,FARMACIA CENTRAL ME 0912,FARMACIA CENTRAL,7,MG,0,2023-04-08 03:57:30,30
10913,95709890000111,FARMA CENTRAL EIRELI 0913,FARMA CENTRAL,1,GO,0,2025-10-24 23:42:20,30
10914,76155598000150,DROGA IDEAL COMERCIO LTDA 0914,DROGA IDEAL,7,MG,0,2025-12-08 07:22:35,50
10915,39245950000111,FARMA VIDA LTDA 0915,FARMA VIDA,17,MG,0,2021-10-20 10:19:56,40
10916,93856775000144,DROGA HORIZONTE COMERCIO LTDA 0916,DROGA HORIZONTE,8,MG,0,2018-08-16 10:30:32,20
10917,95078297000114,FARMA PLANALTO EIRELI 0917,FARMA PLANALTO,6,MG,0,2021-04-19 03:53:50,40
10918,87279256000168,FARMACIA SANTA CLARA LTDA 0918,FARMACIA SANTA,12,MG,0,2023-06-22 13:45:31,40
10919,76750983000145,DROGARIA MODELO LTDA 0919,DROGARIA MODELO,10,MG,0,2020-10-08 19:14:10,50
10920,94415484000183,REDE UNIAO ME 0920,REDE UNIAO,3,GO,0,2020-06-29 06:09:42,50
10921,57261032000168,COMERCIAL UNIAO EIRELI 0921,COMERCIAL UNIAO,8,MG,0,2026-02-21 15:57:59,50
10922,12512523000104,REDE SAO PEDRO LTDA 0922,REDE SAO,14,MG,0,2025-01-11 11:33:33,50
10923,24369438000100,FARMACIA BOM PRECO LTDA 0923,FARMACIA BOM,16,MG,0,2017-03-26 09:40:49,50
10924,78917555000190,DROGA NOVA ERA EIRELI 0924,DROGA NOVA,8,MG,0,2015-07-26 15:17:59,30
10925,08665194000156,FARMA IDEAL COMERCIO LTDA 0925,FARMA IDEAL,14,MG,0,2024-12-20 22:10:31,10
10926,84030375000194,FARMACIA ESTRELA EIRELI 0926,FARMACIA ESTRELA,5,GO,0,2016-06-29 19:11:41,20
10927,69053680000108,REDE MODELO LTDA 0927,REDE MODELO,17,MG,0,2015-01-23 10:37:51,30
10928,61293729000198,REDE IDEAL EIRELI 0928,REDE IDEAL,1,GO,0,2025-11-06 05:46:18,40
10929,07146517000132,COMERCIAL VIDA COMERCIO LTDA 0929,COMERCIAL VIDA,5,GO,0,2018-10-21 17:12:40,30
10930,02892851000111,DROGA SANTA CLARA EIRELI 0930,DROGA SANTA,3,MG,0,2015-02-25 19:38:28,40
10931,00817476000110,DROGA NOVA ERA ME 0931,DROGA NOVA,9,MG,0,2024-08-29 14:07:17,40
10932,78512804000167,REDE ESPERANCA LTDA 0932,REDE ESPERANCA,3,GO,0,2015-06-08 19:56:23,40
10933,45176353000185,FARMA PRIME ME 0933,FARMA PRIME,10,GO,0,2021-12-30 13:37:47,30
10934,28131410000190,COMERCIAL HORIZONTE EIRELI 0934,COMERCIAL HORIZONTE,1,MG,0,2022-05-05 05:13:25,40
10935,19038934000140,FARMA MODELO COMERCIO LTDA 0935,FARMA MODELO,5,GO,0,2020-09-01 08:45:21,30
10936,38726472000107,DROGARIA UNIAO EIRELI 0936,DROGARIA UNIAO,12,GO,1,2020-11-06 08:05:20,10
10937,76117805000181,COMERCIAL ESPERANCA COMERCIO LTDA 0937,COMERCIAL ESPERANCA,12,GO,0,2015-04-25 00:56:05,40
10938,50732716000151,DROGA AURORA EIRELI 0938,DROGA AURORA,11,GO,0,2020-07-29 22:03:45,30
10939,80270318000121,COMERCIAL PLANALTO ME 0939,COMERCIAL PLANALTO,6,MG,0,2020-04-04 17:00:36,40
10940,02837151000124,DROGARIA HORIZONTE ME 0940,DROGARIA HORIZONTE,5,GO,0,2021-04-21 01:10:39,50
10941,49799412000122,COMERCIAL PLANALTO ME 0941,COMERCIAL PLANALTO,9,MG,0,2022-11-30 20:42:21,10
10942,97262549000196,DROGA POPULAR ME 0942,DROGA POPULAR,11,GO,0,2026-06-19 17:30:09,40
10943,94059541000139,FARMACIA NOVA ERA COMERCIO LTDA 0943,FARMACIA NOVA,6,GO,0,2021-06-17 00:15:34,50
10944,95586113000127,DROGA SANTA CLARA EIRELI 0944,DROGA SANTA,11,MG,1,2022-04-21 08:26:01,30
10945,21501254000163,DROGARIA HORIZONTE LTDA 0945,DROGARIA HORIZONTE,8,GO,0,2022-03-11 09:54:48,50
10946,17105439000181,FARMA UNIAO LTDA 0946,FARMA UNIAO,3,MG,0,2017-10-29 16:43:11,30
10947,32718894000146,REDE NOVA ERA COMERCIO LTDA 0947,REDE NOVA,13,MG,0,2024-09-03 12:27:00,20
10948,21748129000152,FARMACIA SAUDE ME 0948,FARMACIA SAUDE,1,GO,0,2020-02-07 15:09:23,40
10949,54353372000120,FARMA ESTRELA ME 0949,FARMA ESTRELA,11,MG,0,2018-06-27 15:34:12,30
10950,88569827000161,COMERCIAL BOM PRECO LTDA 0950,COMERCIAL BOM,11,MG,0,2023-09-12 16:51:41,40
10951,46533501000134,DROGA BOM PRECO EIRELI 0951,DROGA BOM,16,MG,0,2025-10-25 14:44:38,20
10952,78399791000161,DROGARIA ESTRELA EIRELI 0952,DROGARIA ESTRELA,2,MG,0,2022-04-06 18:27:01,40
10953,61104718000112,FARMACIA BOM PRECO COMERCIO LTDA 0953,FARMACIA BOM,4,GO,0,2017-09-01 01:46:46,20
10954,62704240000124,FARMACIA REAL COMERCIO LTDA 0954,FARMACIA REAL,3,MG,0,2018-07-17 07:42:35,40
10955,06730825000148,FARMA HORIZONTE COMERCIO LTDA 0955,FARMA HORIZONTE,7,GO,0,2023-12-04 08:48:53,50
10956,88473183000103,DROGARIA CENTRAL ME 0956,DROGARIA CENTRAL,999,GO,0,2015-03-19 16:22:00,30
10957,26778564000143,DROGARIA PRIME ME 0957,DROGARIA PRIME,12,MG,1,2023-08-26 18:09:01,10
10958,38160709000127,COMERCIAL SAO PEDRO ME 0958,COMERCIAL SAO,1,MG,0,2022-01-21 11:23:56,50
10959,47594768000102,COMERCIAL IDEAL EIRELI 0959,COMERCIAL IDEAL,4,GO,,2016-08-12 10:40:09,40
10960,39511926000187,DROGARIA MODELO EIRELI 0960,DROGARIA MODELO,5,MG,,2025-03-12 19:50:16,30
10961,08580780000106,DROGARIA CENTRAL EIRELI 0961,DROGARIA CENTRAL,3,GO,0,2018-10-23 23:25:54,10
10962,11225431000172,FARMA AURORA EIRELI 0962,FARMA AURORA,5,GO,0,2017-01-31 01:25:40,
10963,85633226000182,COMERCIAL SAUDE EIRELI 0963,COMERCIAL SAUDE,7,GO,1,2022-04-02 08:43:02,40
10964,37952885000139,DROGA UNIAO ME 0964,DROGA UNIAO,16,MG,0,2023-01-16 04:53:52,40
10965,28197319000178,DROGARIA ESPERANCA ME 0965,DROGARIA ESPERANCA,13,MG,0,2016-06-29 10:36:36,40
10966,93839819000128,FARMACIA UNIAO LTDA 0966,FARMACIA UNIAO,12,GO,0,2017-09-24 11:52:35,40
10967,64929334000127,REDE BOM PRECO LTDA 0967,REDE BOM,10,GO,0,2018-05-28 21:37:29,30
10968,03603703000100,COMERCIAL CENTRAL COMERCIO LTDA 0968,COMERCIAL CENTRAL,6,GO,0,2022-03-18 04:33:54,50
10969,48252875000107,REDE CENTRAL LTDA 0969,REDE CENTRAL,9,MG,0,2014-08-14 21:45:38,20
10970,35605227000145,COMERCIAL SAO PEDRO LTDA 0970,COMERCIAL SAO,4,MG,0,2018-09-19 03:44:12,50
10971,07041615000105,FARMA ESTRELA COMERCIO LTDA 0971,FARMA ESTRELA,4,MG,0,2016-04-08 09:03:14,50
10972,25722583000195,REDE SANTA CLARA COMERCIO LTDA 0972,REDE SANTA,4,MG,0,2023-07-24 12:39:27,40
10973,76876834000127,FARMACIA UNIAO LTDA 0973,FARMACIA UNIAO,12,GO,0,2024-12-11 09:18:26,30
10974,29258394000164,FARMA VIDA EIRELI 0974,FARMA VIDA,5,GO,0,2020-08-22 05:10:37,10
10975,46620711000160,FARMA VIDA LTDA 0975,FARMA VIDA,5,MG,0,2019-01-09 06:26:53,30
10976,67729501000184,DROGARIA VIDA COMERCIO LTDA 0976,DROGARIA VIDA,10,MG,0,2018-03-14 19:30:37,40
10977,06378888000187,REDE UNIAO EIRELI 0977,REDE UNIAO,7,MG,0,2025-05-25 01:18:16,40
10978,03706496000101,FARMACIA IDEAL COMERCIO LTDA 0978,FARMACIA IDEAL,9,GO,0,2018-04-15 05:48:37,40
10979,18188317000169,FARMACIA CENTRAL COMERCIO LTDA 0979,FARMACIA CENTRAL,5,GO,0,2017-04-09 20:04:29,20
10980,63670801000184,COMERCIAL HORIZONTE EIRELI 0980,COMERCIAL HORIZONTE,7,MG,0,2026-06-19 06:56:10,50
10981,74944091000150,DROGARIA SAO PEDRO LTDA 0981,DROGARIA SAO,4,GO,0,2017-11-26 07:11:39,30
10982,25438642000106,REDE HORIZONTE ME 0982,REDE HORIZONTE,2,GO,0,2021-12-27 05:20:45,
10983,16463006000135,DROGARIA AURORA LTDA 0983,DROGARIA AURORA,999,MG,0,2014-12-19 12:43:17,10
10984,97341361000133,DROGA ESPERANCA COMERCIO LTDA 0984,DROGA ESPERANCA,4,MG,0,2024-09-27 04:13:21,40
10985,15717859000193,DROGA ESTRELA LTDA 0985,DROGA ESTRELA,10,MG,0,2018-05-20 16:09:53,40
10986,09407032000180,FARMACIA CENTRAL EIRELI 0986,FARMACIA CENTRAL,4,MG,0,2017-02-23 05:41:39,40
10987,19285044000133,COMERCIAL PRIME COMERCIO LTDA 0987,COMERCIAL PRIME,6,GO,0,2023-12-24 15:01:36,30
10988,99665445000158,DROGARIA VIDA LTDA 0988,DROGARIA VIDA,12,GO,0,2017-10-10 14:28:54,
10989,41243724000143,FARMACIA BOM PRECO EIRELI 0989,FARMACIA BOM,1,GO,1,2020-05-09 04:57:50,30
10990,48377818000154,FARMA SANTA CLARA LTDA 0990,FARMA SANTA,12,MG,0,2021-02-12 17:59:21,40
10991,07107645000177,DROGA BOM PRECO LTDA 0991,DROGA BOM,12,MG,1,2017-03-04 21:22:20,30
10992,20241135000156,FARMA ESTRELA EIRELI 0992,FARMA ESTRELA,7,GO,0,2024-04-10 02:34:50,50
10993,07434229000183,COMERCIAL HORIZONTE COMERCIO LTDA 0993,COMERCIAL HORIZONTE,7,GO,0,2024-05-07 22:50:41,30
10994,81239785000151,FARMACIA VIDA ME 0994,FARMACIA VIDA,11,GO,0,2017-11-29 04:12:46,50
10995,79373475000183,COMERCIAL CENTRAL ME 0995,COMERCIAL CENTRAL,12,GO,0,2024-02-08 22:50:24,40
10996,68943772000109,FARMA HORIZONTE COMERCIO LTDA 0996,FARMA HORIZONTE,2,GO,0,2023-03-01 09:13:42,50
10997,45478943000162,REDE MODELO EIRELI 0997,REDE MODELO,6,MG,0,2021-01-18 19:13:37,20
10998,23107724000134,DROGARIA SAUDE COMERCIO LTDA 0998,DROGARIA SAUDE,10,GO,0,2015-07-26 10:22:09,40
10999,30301921000155,DROGARIA REAL COMERCIO LTDA 0999,DROGARIA REAL,16,MG,0,2017-08-11 17:17:08,40
11000,25321516000169,DROGARIA SANTA CLARA EIRELI 1000,DROGARIA SANTA,2,MG,0,2015-06-17 01:06:52,40
11001,08943836000131,COMERCIAL AURORA ME 1001,COMERCIAL AURORA,1,GO,0,2025-10-27 09:02:55,20
11002,17046920000143,REDE AURORA LTDA 1002,REDE AURORA,11,MG,0,2020-11-14 05:39:43,30
11003,92346370000101,COMERCIAL ESPERANCA COMERCIO LTDA 1003,COMERCIAL ESPERANCA,7,GO,1,2020-10-11 14:02:06,50
11004,47113388000109,COMERCIAL MODELO ME 1004,COMERCIAL MODELO,6,GO,0,2021-09-05 04:40:21,40
11005,06107467000111,REDE CENTRAL LTDA 1005,REDE CENTRAL,18,MG,0,2021-03-13 22:08:53,40
11006,92379934000102,REDE HORIZONTE COMERCIO LTDA 1006,REDE HORIZONTE,6,MG,0,2019-02-28 22:30:10,40
11007,20096977000161,DROGARIA HORIZONTE EIRELI 1007,DROGARIA HORIZONTE,6,MG,0,2020-09-05 13:29:15,40
11008,24928230000183,DROGA SANTA CLARA LTDA 1008,DROGA SANTA,8,MG,0,2016-06-18 04:23:51,50
11009,56223342000125,FARMACIA PLANALTO COMERCIO LTDA 1009,FARMACIA PLANALTO,9,GO,0,2022-09-17 02:51:51,40
11010,41696060000178,FARMACIA POPULAR COMERCIO LTDA 1010,FARMACIA POPULAR,13,MG,0,2019-04-03 21:21:11,40
11011,61337705000193,REDE ESTRELA LTDA 1011,REDE ESTRELA,15,MG,0,2015-10-24 23:01:27,20
11012,38068050000183,FARMA PRIME LTDA 1012,FARMA PRIME,16,MG,0,2018-09-07 23:43:00,40
11013,84356980000150,COMERCIAL SAO PEDRO LTDA 1013,COMERCIAL SAO,16,MG,0,2016-09-08 00:16:57,40
11014,11845676000100,FARMA CENTRAL LTDA 1014,FARMA CENTRAL,13,MG,0,2016-05-23 13:07:34,40
11015,67720401000197,REDE NOVA ERA ME 1015,REDE NOVA,2,GO,0,2015-10-27 00:24:03,
11016,59344087000167,COMERCIAL ESTRELA EIRELI 1016,COMERCIAL ESTRELA,11,GO,0,2020-03-01 06:06:55,30
11017,03411121000114,DROGARIA ESPERANCA COMERCIO LTDA 1017,DROGARIA ESPERANCA,12,MG,0,2018-07-24 23:45:10,40
11018,65675827000140,REDE HORIZONTE EIRELI 1018,REDE HORIZONTE,6,GO,0,2021-04-07 03:30:25,20
11019,77400698000167,FARMA VIDA LTDA 1019,FARMA VIDA,12,GO,0,2020-05-18 07:57:39,30
11020,27076052000106,DROGARIA PRIME EIRELI 1020,DROGARIA PRIME,8,MG,0,2019-03-29 17:18:45,40
11021,03989367000178,REDE AURORA EIRELI 1021,REDE AURORA,10,MG,0,2021-10-26 04:07:59,50
11022,83556456000160,DROGARIA CENTRAL ME 1022,DROGARIA CENTRAL,12,GO,0,2017-07-10 06:35:40,40
11023,07736764000199,FARMACIA REAL LTDA 1023,FARMACIA REAL,16,MG,1,2019-08-01 18:23:26,50
11024,00178419000138,REDE UNIAO ME 1024,REDE UNIAO,9,MG,0,2022-12-31 04:04:44,40
11025,06896952000111,FARMA UNIAO COMERCIO LTDA 1025,FARMA UNIAO,4,MG,0,2017-11-29 21:14:23,40
11026,52861647000101,COMERCIAL PRIME LTDA 1026,COMERCIAL PRIME,4,GO,0,2019-01-15 16:38:38,30
11027,76139308000184,DROGARIA VIDA COMERCIO LTDA 1027,DROGARIA VIDA,7,GO,0,2026-06-25 21:05:05,40
11028,28750468000112,COMERCIAL AURORA ME 1028,COMERCIAL AURORA,8,GO,0,2021-03-19 16:11:34,40
11029,52756226000110,DROGARIA AURORA LTDA 1029,DROGARIA AURORA,16,MG,0,2016-10-29 14:06:27,20
11030,84895168000100,FARMA HORIZONTE ME 1030,FARMA HORIZONTE,9,GO,0,2023-02-26 17:25:45,40
11031,24763264000165,REDE BOM PRECO ME 1031,REDE BOM,12,GO,0,2023-04-19 20:58:43,30
11032,69283972000137,FARMA PRIME COMERCIO LTDA 1032,FARMA PRIME,2,GO,0,2014-08-24 04:07:25,40
11033,20583752000130,REDE ESPERANCA EIRELI 1033,REDE ESPERANCA,14,MG,0,2022-05-11 04:22:00,10
11034,77575335000162,DROGA NOVA ERA COMERCIO LTDA 1034,DROGA NOVA,7,GO,0,2018-12-17 04:30:15,30
11035,66073623000100,FARMACIA REAL EIRELI 1035,FARMACIA REAL,3,GO,0,2025-04-28 02:15:00,30
11036,79990699000134,REDE PRIME ME 1036,REDE PRIME,12,GO,0,2024-04-25 16:23:59,40
11037,09270862000109,FARMACIA UNIAO EIRELI 1037,FARMACIA UNIAO,999,GO,0,2026-03-15 11:35:42,30
11038,79070858000182,DROGA SAUDE ME 1038,DROGA SAUDE,11,GO,0,2025-03-28 23:17:36,50
11039,75884424000165,REDE PRIME LTDA 1039,REDE PRIME,9,GO,0,2019-07-15 08:09:54,20
11040,80873818000158,REDE HORIZONTE COMERCIO LTDA 1040,REDE HORIZONTE,6,GO,0,2024-08-08 07:26:58,40
11041,77270553000199,COMERCIAL PLANALTO EIRELI 1041,COMERCIAL PLANALTO,11,GO,0,2015-07-10 03:58:58,30
11042,17586816000141,DROGARIA AURORA LTDA 1042,DROGARIA AURORA,7,GO,0,2022-11-01 19:43:53,40
11043,81904339000114,FARMA SAUDE LTDA 1043,FARMA SAUDE,1,GO,,2019-10-27 21:42:39,40
11044,19538269000154,FARMACIA SANTA CLARA ME 1044,FARMACIA SANTA,2,MG,0,2017-05-07 08:20:08,40
11045,03229485000188,COMERCIAL SANTA CLARA ME 1045,COMERCIAL SANTA,10,MG,0,2014-08-17 03:44:03,40
11046,81552304000163,COMERCIAL NOVA ERA ME 1046,COMERCIAL NOVA,1,GO,0,2023-06-20 15:44:31,10
11047,10553447000141,DROGARIA IDEAL COMERCIO LTDA 1047,DROGARIA IDEAL,18,MG,0,2016-11-03 07:44:47,40
11048,59949033000125,REDE PLANALTO ME 1048,REDE PLANALTO,2,GO,0,2026-03-26 15:05:07,30
11049,14733994000160,FARMA ESPERANCA EIRELI 1049,FARMA ESPERANCA,18,MG,0,2022-06-22 08:24:32,50
11050,42049121000178,COMERCIAL CENTRAL COMERCIO LTDA 1050,COMERCIAL CENTRAL,12,GO,0,2023-01-30 10:08:11,40
11051,16983783000100,FARMA PRIME LTDA 1051,FARMA PRIME,13,MG,0,2019-06-01 12:06:08,40
11052,29710297000160,COMERCIAL SANTA CLARA ME 1052,COMERCIAL SANTA,1,GO,0,2018-04-29 17:42:28,40
11053,81971584000144,FARMA ESPERANCA EIRELI 1053,FARMA ESPERANCA,10,GO,0,2026-02-20 03:02:09,30
11054,55728217000104,COMERCIAL UNIAO ME 1054,COMERCIAL UNIAO,18,MG,0,2018-03-14 22:33:09,40
11055,75046555000173,FARMA BOM PRECO LTDA 1055,FARMA BOM,10,MG,0,2022-11-10 00:13:42,40
11056,21673136000132,FARMACIA AURORA LTDA 1056,FARMACIA AURORA,6,MG,0,2015-03-02 04:36:54,30
11057,65171174000162,DROGARIA REAL EIRELI 1057,DROGARIA REAL,13,MG,0,2017-01-07 22:52:32,30
11058,93014006000107,DROGA SAUDE ME 1058,DROGA SAUDE,18,MG,0,2018-09-20 03:23:05,50
11059,01467021000184,DROGARIA PRIME COMERCIO LTDA 1059,DROGARIA PRIME,9,MG,0,2026-02-08 03:25:39,
11060,83787950000135,FARMACIA CENTRAL ME 1060,FARMACIA CENTRAL,12,GO,0,2016-04-27 01:39:43,40
11061,22216428000109,REDE CENTRAL EIRELI 1061,REDE CENTRAL,6,GO,0,2020-12-31 10:14:24,30
11062,32060891000168,REDE PLANALTO EIRELI 1062,REDE PLANALTO,16,MG,0,2022-06-12 14:18:10,40
11063,16807996000181,COMERCIAL PRIME ME 1063,COMERCIAL PRIME,3,MG,0,2015-09-24 13:56:18,50
11064,68068937000132,REDE POPULAR ME 1064,REDE POPULAR,3,GO,0,2018-05-03 15:03:19,30
11065,88253644000132,REDE PLANALTO COMERCIO LTDA 1065,REDE PLANALTO,14,MG,0,2019-06-12 02:09:19,50
11066,33155122000106,DROGA ESPERANCA ME 1066,DROGA ESPERANCA,3,MG,0,2024-05-16 15:11:31,10
11067,55137655000106,DROGA IDEAL EIRELI 1067,DROGA IDEAL,11,MG,0,2022-11-29 06:37:56,
11068,61490812000157,REDE AURORA COMERCIO LTDA 1068,REDE AURORA,7,MG,0,2020-08-16 05:50:01,30
11069,15602292000100,COMERCIAL SAO PEDRO LTDA 1069,COMERCIAL SAO,9,GO,0,2022-02-23 12:43:39,40
11070,35389787000100,DROGA ESTRELA ME 1070,DROGA ESTRELA,11,GO,0,2025-08-12 20:48:30,
11071,89137514000105,DROGARIA PRIME COMERCIO LTDA 1071,DROGARIA PRIME,8,MG,1,2018-02-03 23:51:02,40
11072,32995045000130,FARMA SANTA CLARA EIRELI 1072,FARMA SANTA,4,MG,0,2019-01-20 15:26:33,50
11073,61991229000120,REDE IDEAL COMERCIO LTDA 1073,REDE IDEAL,1,MG,0,2025-09-21 17:46:47,10
11074,81116680000105,DROGARIA NOVA ERA ME 1074,DROGARIA NOVA,8,GO,0,2025-10-03 21:30:11,40
11075,73387215000180,REDE POPULAR LTDA 1075,REDE POPULAR,6,GO,0,2017-10-02 23:36:06,10
11076,84298547000105,REDE PLANALTO LTDA 1076,REDE PLANALTO,6,MG,0,2022-05-16 01:28:48,50
11077,64302074000165,DROGARIA UNIAO ME 1077,DROGARIA UNIAO,11,GO,0,2023-01-22 02:26:03,30
11078,12292996000135,FARMA VIDA ME 1078,FARMA VIDA,11,GO,0,2023-12-31 13:18:58,30
11079,91279408000108,COMERCIAL REAL LTDA 1079,COMERCIAL REAL,9,GO,0,2016-05-29 02:55:24,40
11080,70233334000190,DROGARIA ESTRELA EIRELI 1080,DROGARIA ESTRELA,5,MG,0,2022-03-08 16:16:29,40
11081,57522489000189,DROGARIA POPULAR LTDA 1081,DROGARIA POPULAR,2,MG,0,2023-09-23 13:44:01,40
11082,47811962000194,DROGA PLANALTO LTDA 1082,DROGA PLANALTO,6,MG,0,2019-03-28 09:02:26,30
11083,03330858000102,FARMACIA SANTA CLARA COMERCIO LTDA 1083,FARMACIA SANTA,10,GO,0,2024-01-26 16:46:04,10
11084,02786933000181,FARMA MODELO COMERCIO LTDA 1084,FARMA MODELO,13,MG,0,2020-12-21 05:11:45,40
11085,41843882000134,DROGARIA MODELO LTDA 1085,DROGARIA MODELO,6,GO,0,2022-11-18 10:54:07,40
11086,44524376000170,DROGARIA POPULAR LTDA 1086,DROGARIA POPULAR,9,GO,0,2018-10-29 22:58:56,40
11087,76332187000192,DROGA AURORA LTDA 1087,DROGA AURORA,3,MG,0,2019-05-14 20:52:34,20
11088,34033719000140,COMERCIAL NOVA ERA LTDA 1088,COMERCIAL NOVA,10,MG,1,2019-11-21 04:48:58,40
11089,93187491000102,FARMA MODELO COMERCIO LTDA 1089,FARMA MODELO,10,MG,0,2016-02-11 09:03:09,50
11090,26242802000100,DROGARIA HORIZONTE ME 1090,DROGARIA HORIZONTE,11,GO,1,2023-11-29 04:41:04,40
11091,03077810000134,FARMACIA SAUDE COMERCIO LTDA 1091,FARMACIA SAUDE,18,MG,0,2021-05-13 22:42:32,50
11092,77979994000164,DROGA SAUDE EIRELI 1092,DROGA SAUDE,9,GO,0,2023-01-11 20:48:21,10
11093,38534694000110,DROGARIA PLANALTO ME 1093,DROGARIA PLANALTO,12,MG,0,2015-05-12 03:08:24,30
11094,07194071000111,DROGARIA SAO PEDRO COMERCIO LTDA 1094,DROGARIA SAO,2,GO,1,2017-02-24 09:09:27,40
11095,00905148000175,REDE POPULAR EIRELI 1095,REDE POPULAR,9,GO,0,2018-12-07 08:22:19,40
11096,89918686000108,COMERCIAL IDEAL ME 1096,COMERCIAL IDEAL,7,MG,0,2016-09-05 09:14:50,40
11097,11321268000141,COMERCIAL AURORA ME 1097,COMERCIAL AURORA,14,MG,0,2016-09-28 02:47:30,40
11098,75421737000187,FARMACIA BOM PRECO ME 1098,FARMACIA BOM,999,GO,0,2019-12-07 23:08:02,10
11099,00062381000133,FARMACIA VIDA ME 1099,FARMACIA VIDA,9,MG,0,2020-04-25 21:17:06,40
11100,92814510000110,REDE ESTRELA LTDA 1100,REDE ESTRELA,2,MG,0,2016-05-30 18:54:52,30
11101,21502617000185,COMERCIAL POPULAR EIRELI 1101,COMERCIAL POPULAR,10,MG,0,2015-12-29 00:01:57,50
11102,49848403000184,FARMACIA HORIZONTE EIRELI 1102,FARMACIA HORIZONTE,4,MG,0,2015-09-16 15:57:47,30
11103,40579078000127,DROGA SAUDE ME 1103,DROGA SAUDE,999,GO,0,2019-06-25 22:40:04,40
11104,66586362000114,DROGA POPULAR ME 1104,DROGA POPULAR,4,MG,0,2018-10-13 08:39:32,40
11105,57646379000129,FARMA ESTRELA EIRELI 1105,FARMA ESTRELA,11,MG,0,2017-02-20 18:09:32,40
11106,97269190000189,COMERCIAL SAUDE EIRELI 1106,COMERCIAL SAUDE,10,MG,0,2017-01-19 23:13:45,30
11107,07344610000151,FARMA BOM PRECO LTDA 1107,FARMA BOM,6,GO,1,2017-04-26 22:26:53,30
11108,74149773000170,FARMACIA ESPERANCA COMERCIO LTDA 1108,FARMACIA ESPERANCA,6,GO,0,2015-10-02 12:15:14,30
11109,45230049000179,DROGA SAUDE EIRELI 1109,DROGA SAUDE,5,GO,0,2024-05-11 23:26:43,40
11110,65362120000184,FARMA ESTRELA EIRELI 1110,FARMA ESTRELA,16,MG,0,2024-12-25 23:59:33,40
11111,18166209000195,FARMA PLANALTO LTDA 1111,FARMA PLANALTO,10,MG,0,2020-03-08 21:27:01,40
11112,12739347000130,COMERCIAL POPULAR EIRELI 1112,COMERCIAL POPULAR,6,MG,0,2021-09-20 18:40:21,10
11113,42907562000163,REDE UNIAO EIRELI 1113,REDE UNIAO,5,MG,0,2016-03-09 14:09:48,40
11114,20812010000139,COMERCIAL POPULAR LTDA 1114,COMERCIAL POPULAR,3,MG,0,2025-06-28 20:48:05,20
11115,88777718000130,COMERCIAL SAO PEDRO COMERCIO LTDA 1115,COMERCIAL SAO,17,MG,0,2025-08-06 17:21:49,40
11116,49538284000163,DROGARIA PLANALTO EIRELI 1116,DROGARIA PLANALTO,7,MG,0,2024-11-01 00:34:19,20
11117,69829717000147,REDE HORIZONTE ME 1117,REDE HORIZONTE,18,MG,1,2023-09-13 16:15:24,10
11118,62989439000146,FARMA ESPERANCA EIRELI 1118,FARMA ESPERANCA,6,GO,0,2018-07-17 15:48:58,
11119,16920214000116,FARMA AURORA LTDA 1119,FARMA AURORA,3,GO,0,2014-12-07 03:19:00,50
11120,98321792000109,DROGA AURORA LTDA 1120,DROGA AURORA,13,MG,0,2020-03-22 02:47:20,40
11121,29154413000102,REDE BOM PRECO ME 1121,REDE BOM,8,MG,0,2021-10-09 09:15:19,40
11122,68146383000144,FARMACIA BOM PRECO ME 1122,FARMACIA BOM,8,GO,0,2025-05-19 08:21:23,40
